prioridad,score,etiquetas,title,company,location,mercado_final,is_remote,date_posted,site,busqueda,min_amount,max_amount,currency,job_url,description
REVISAR,6,,Head of Product,Click & Boat,"Barcelona, CT, ES",barcelona,False,2026-09-08,indeed,creative director,,,,https://es.indeed.com/viewjob?jk=fcf3200c2e5ea3ae,"**About our Crew**


Click\&Boat is a rental platform product of Boats Group, the fastest\-growing digital business in the recreational boating space. We are a talented team of techies, creatives, marketers, closers and customer advocates who spend each day pushing the boundaries of technology to make buying, selling \& renting boats easy. We spend each day surrounded by 500,000 boats from across the globe!


Click\&Boat is the European leader in boat rentals. Our marketplace makes boating accessible around the world, from a day trip to a week\-long adventure, while enabling private and professional boat owners to generate additional income through rentals.


**The role**


We’re looking for a Head of Product to take ownership of Product across Click\&Boat’s core business, as our VP Product shifts a significant part of his focus to our US expansion.


You’ll lead four Senior Product Managers, each owning their own squad. You’ll help them make better decisions, challenge their plans, connect the dots across squads, and make sure we’re collectively focused on the problems that matter most.


You’ll act as the VP Product’s key counterpart on the core business, with significant autonomy and responsibility for its product direction.


You’ll also work closely with the senior leadership team alongside the VP Product, giving you strong exposure to company\-level decisions and priorities.

**What floats your boat**

* **Strategy \& Execution**  

You turn strategy into clear priorities and align teams when priorities conflict.
* **Product Organization**  

You improve how the Product team operates, structuring key processes and cross\-team initiatives without adding unnecessary complexity.
* **Business \& Judgment**  

You understand the business, challenge senior stakeholders, and make sound decisions with imperfect information.
* **Team Development**  

You challenge and coach experienced PMs, helping them grow in scope and impact.

**What you bring aboard**

* You are fluent in English.
* You have significant Product experience in a mature product organization.
* You have managed experienced PMs / Senior PMs across multiple squads.
* You’re comfortable working directly with senior leadership on business and product decisions.
* You combine strategic thinking with a hands\-on, business\-oriented approach.


**The hiring journey**

* HR call with Talent Acquisition,
* Interview with the Product team,
* Management interview with a case study to assess your skills and alignment with our values with our VP product and CPTO.
* Final call with Christian, our Managing Director, to wrap up the process.

**What awaits you on board**

* 8 to 10 additional days off;
* Lunch vouchers (Cobee);
* Gym partnerships (Wellhub);
* PNB Boat licence offered and exclusive discounts on your next boat trips;
* Breakfast every Tuesday morning;
* A welcoming office in Barcelona, next to the centrally located Cathedral and just a 20\-minute walk from the sea;
* Team\-building activities.
* Hybrid role based in Barcelona, with 3 days per month spent in Paris — around 6 to 9 trips per year.
* Personal and professional development opportunities in a fast\-growing company.

**Contract: Permanent position**

**Start date: ASAP**

**A competitive salary starting from €100K.**

**Ready to join?**


If this opportunity sounds like your next adventure, hit the ""apply to this job"" button.


Remember, even if you don't meet every requirement, you might still be a great match for us! And yes, we're especially talking to women here: science says that you are less likely to apply if you don't meet them all. So go for it, we'd love to hear from you.


At Click\&Boat, every application is reviewed with equal care and attention, regardless of age, gender, origin, disability, religion, sexual orientation, or any other characteristic. We hire for talent, drive, and mindset. The sea is open to all."
REVISAR,6,,Staff Product Manager – Traffic & Acquisition,Click & Boat,"Barcelona, CT, ES",barcelona,False,2026-09-08,indeed,creative director,,,,https://es.indeed.com/viewjob?jk=07f209b61ff6bb0e,"**About our Crew**


Click\&Boat is a rental platform product of Boats Group, the fastest\-growing digital business in the recreational boating space. We are a talented team of techies, creatives, marketers, closers and customer advocates who spend each day pushing the boundaries of technology to make buying, selling \& renting boats easy. We spend each day surrounded by 500,000 boats from across the globe!


Click\&Boat is the European leader in boat rentals. Our marketplace makes boating accessible around the world, from a day trip to a week\-long adventure, while enabling private and professional boat owners to generate additional income through rentals.

**The role**


We’re looking for a Staff Product Manager with the mindset of a CMO — and a tech team to turn that thinking into product. You’ll work closely with experts across SEO, SEA, Brand and Acquisition, while building your own point of view on how search, discovery and traffic are changing, especially with the rise of AI and LLMs.


Your job is to figure out where tomorrow’s traffic will come from, which bets are worth making, and where we should invest.


Unlike a traditional marketing role, you’ll have engineers to turn those bets into products, tools, automations and experiments.

**What floats your boat**

* **Build a point of view**  

You develop strong convictions on how search, AI and acquisition are evolving — and where Click\&Boat should place its bets.
* **Challenge \& connect the experts**  

You work with SEO, SEA, Brand and Acquisition experts, challenge assumptions and turn different perspectives into a clear strategy.
* **Turn strategy into product**  

You use data and experimentation to identify opportunities, then work with Engineering to turn them into products, tools and scalable solutions.
* **Think beyond traffic**  

You connect acquisition to the full journey — from discovery to conversion and revenue.

**What you bring aboard**

* You are fluent in English.
* You are **both strategic and hands\-on**: capable of defining an acquisition strategy and long\-term roadmap, while still going deep into a funnel, landing page, traffic source, experiment or metric when needed.
* You have a **strong technical understanding of web acquisition**: comfortable discussing topics such as technical SEO, site architecture, indexing, page performance…

**Bonus point (great to have, never a dealbreaker)**

* Previous experience as Head of/VP Growth, CMO, or equivalent in a digital / tech company is a strong plus.

**The hiring journey**

* HR call with Talent Acquisition,
* Interview with the Product team,
* Management interview with a case study to assess your skills and alignment with our values with our VP product and CPTO.
* Final call with Christian, our Managing Director, to wrap up the process.

**What awaits you on board**

* 8 additional days off;
* Lunch vouchers (Cobee);
* Gym partnerships (Wellhub);
* PNB Boat licence offered and exclusive discounts on your next boat trips;
* Breakfast every Tuesday morning;
* A welcoming office in Barcelona, next to the centrally located Cathedral and just a 20\-minute walk from the sea;
* Team\-building activities.
* Hybrid role based in Barcelona, with 3 days per month spent in Paris — around 6 to 9 trips per year.

**Contract: Permanent position**

**Start date: ASAP**

**A competitive salary starting from €100K.**

**Ready to join?**


If this opportunity sounds like your next adventure, hit the ""apply to this job"" button.


Remember, even if you don't meet every requirement, you might still be a great match for us! And yes, we're especially talking to women here: science says that you are less likely to apply if you don't meet them all. So go for it, we'd love to hear from you.


At Click\&Boat, every application is reviewed with equal care and attention, regardless of age, gender, origin, disability, religion, sexual orientation, or any other characteristic. We hire for talent, drive, and mindset. The sea is open to all."
REVISAR,6,,Baselga Cancer Research Scholar,AstraZeneca,"Barcelona, CT, ES",barcelona,False,2026-09-07,indeed,creative director,,,,https://es.indeed.com/viewjob?jk=01c0ad1e5ebd1964,"Posted date Sep. 07, 2026
Contract type Full time
Job ID R\-259586
  
**Why choose AstraZeneca Spain?**
---------------------------------


AstraZeneca Spain is a rising force in our global business. With headquarters in Madrid and our global hub in Barcelona, we’ve become an important international centre of excellence in the fight against critical disease. Boasting vibrant universities and business schools, the Barcelona ecosystem is a place where scientists can thrive. We attract a diverse workforce from across the globe, shining a beacon for innovation in a country that’s committed to clinical development.


We invite you to bring your talents to Barcelona where our respiratory medicine R\&D and Global Marketing centre offers opportunities in R\&D, IT, Commercial and HR. Or join us in Madrid and shape our growth in our BUs (Respiratory, Oncology \& CVRM ), and a range of Corporate functions. Additionally, you can find sales roles throughout the country. Together, we’re contributing to a world\-leading pipeline of therapeutics and delivering life\-changing medicines to patients.


**Who do we look for?**
-----------------------


Calling all tech innovators, ownership takers, challenge seekers and proactive collaborators. At AstraZeneca Spain, breakthroughs born in the lab become transformative medicine for the world's most complex diseases. Alongside technical expertise, colleagues have the resilience, energy and collaborative mindset to change lanes, work with different teams and start projects from scratch.


Here, diverse minds and bold disruptors can meaningfully impact the future of healthcare using cutting\-edge technology. Whether you join us in Madrid or Barcelona, you can make a tangible impact within a global biopharmaceutical company that invests in your future. Join a talented global team that's powering AstraZeneca to better serve patients every day.


**Success Profile**
-------------------


Ready to make an impact in your career? If you're passionate, growth\-orientated and a true team player, we'll help you succeed. Here are some of the skills and capabilities we look for.


### **Diverse collaborators**


This is a speak\-up culture that values collaboration. You’ll proactively bring your unique perspectives, experiences and skills to the table and seek the same from others. With our international team composition and the need for fast\-paced collaboration, you’ll always be building new connections with colleagues.


### **Cutting\-edge innovators**


When you join us, you’ll be part of a team that embraces digital technology and data to transform the way we work and the work we do. Every day, you’ll help make history, empowered to ignite your creativity and build something enduring.


### **Resilient trailblazers**


Here, the answers aren’t always available. So, you’ll need to bring a fearless, self\-starter mindset to navigate uncharted territories. You’ll harness your ceaseless energy to discover and make the necessary connections with colleagues to shape the future and achieve maximum impact.


### **Agile movers**


Seize ownership and excel with autonomy to enjoy the constant rush of ground\-breaking discovery. Your ability to anticipate sudden shifts and adapt swiftly will prove critical as you make your mark in an environment that rewards initiative and resilience.


**Responsibilities**
--------------------


**Job ID** R\-259586 **Date posted** 09/07/2026
“It is critical that we build and maintain our rich tradition of clinical expertise in support of developing life\-changing medicines for patients.” –Jose Baselga


The Baselga Cancer Research Scholars Program, initiated in 2020, is a 2\-year immersive education and research program for early\-career Oncologists who are inspired by science and by how clinical development has the potential to transform patient care. As part of a competitively selected cohort of Scholars, you will join an accelerated development track within Oncology R\&D. With individualized mentorship, there is opportunity to learn from a diverse group of experts across the drug development continuum, playing a pivotal role in channelling our scientific capabilities to make a positive impact on changing patients’ lives. Selected Scholars will join the current cohort of Baselga Cancer Research Scholars, building a vibrant community of drug developers. We are currently recruiting for the 2027 class with an aim to start the position in summer\-autumn 2027\.


**About AstraZeneca Oncology Research \& Development**


Our Oncology strategy is built with one goal in mind – pushing the boundaries of science to deliver life\-changing medicines to patients. We have a passion for discovery and a broad pipeline of next\-generation medicines, and together with a focus on execution excellence, we aim to expand treatment options and improve outcomes for patients with solid and haematological cancers. We’re pioneering innovative research across six scientific platforms: Tumor drivers and resistance; Immuno\-oncology, DNA damage response, Antibody drug conjugates, Epigenetics and Cell therapies.


Our ambition is to eliminate cancer as a cause of death. It’s our big vision that unites and inspires us. With multiple indications and high\-quality molecules at all stages of our innovative pipeline, we keep pushing forward. Focusing on cutting\-edge science with the latest technology to achieve breakthroughs. AZ is a place built on courage, curiosity and collaboration – we make bold decisions driven by patient outcomes.


**What you’ll do**


The 2027 AZ Baselga Cancer Research Scholars cohort will join AstraZeneca at a time of tremendous growth and acceleration in the oncology biologics portfolio. Working in a fast\-paced and dynamic work environment you will experience increasing levels of responsibility, following a structured learning plan in the following domains:


1\) **Clinical Study Assignment:** You will join a clinical study team and build experience as a medical leader in clinical development which could be in Early Clinical Development, Late Clinical Development, or one year in each. You will participate in weekly clinical and scientific meetings related to your clinical study, complete AstraZeneca training programs and participate in internal and external scientific meetings. You will work in a cross functional environment, contributing to and supporting Department/Clinical initiatives to improve the quality and content of all clinical programs as well as the cross functional/organization processes designed to effectively deliver our R\&D portfolio.


Specific duties and major responsibilities for the longitudinal medical project may include any of the following:


* Serving as medical director with primary responsibility for patient safety and conduct of assigned trials as well as overall data interpretation and safety surveillance
* Establishing and approving scientific methods for design and implementation of applicable clinical protocols, data collection systems, and final reports
* Assisting in design of clinical development plans and overall strategy for compounds, therapeutic classes of compounds or indications in light of developments in the area of clinical and pharmaceutical oncology
* Collaborating with pre\-clinical and translational sciences, and senior management in assessing requirements for emerging products
* Participating in the selection and management activities of CROs
* Supervising project team members in planning, conducting and evaluating clinical trials
* Planning and managing investigator meetings, advisory boards and other scientific committees

2\) **Rotational program:** During the course of your program, you will be involved in 3\-6 month long rotations across various groups to gain a better understanding of the cross\-functional departments. This could include:


* Patient safety
* Clinical operations
* Regulatory affairs
* Biostatistics
* Medical affairs
* Translational medicine or precision medicine

3\) **Longitudinal Research Project:** You will have opportunity to lead an innovative research project of your choosing for the duration of the 2\-year program, which may be an area of special interest to you and AstraZeneca, or alternatively focus on one or more of the rotational functions. You will be able to harness rich internal datasets and expertise, aiming to deliver a research project at the end of the Program which will be presented to key internal stakeholders, at a key scientific meeting and published in a peer\-reviewed journal.


**Essential for the role:**


MD or equivalent required; ideally board certified (or eligible) preferred in Oncology or Haematology/Oncology


**Highly Desirable for the role:**


* Experience in molecular oncology and/or translational science
* Medical specialty and sub\-specialty training and Board Certification
* Excellent oral and written skills, strong interpersonal and listening skills
* Results driven to achieve creative and sound outcomes
* Proven leadership skills and demonstrated ability to interact collaboratively in a cross\-functional environment.
* Ability to make sound and timely decisions; agile in learning and action oriented
* High level of emotional intelligence; able to deal with ambiguity
* Able to relate to varied level audiences across the organization; able to set priorities for team and maintain accountability; skilled in negotiating organizational boundaries and hierarchy; able to build effective teams

**So, what’s next?**


Complete your application before the below closing date.


This role is open from 7th September, we welcome with your application no later than 16th October 2026\.


Where can I find out more ?


Follow AstraZeneca on LinkedIn https://www.linkedin.com/company/1603/


Follow AstraZeneca on Facebook https://www.facebook.com/astrazenecacareers/


Follow AstraZeneca on Instagram https://www.instagram.com/astrazeneca\_careers/?hl\=en


**Date Posted**


07\-sept\-2026
**Closing Date**


15\-oct\-2026
AstraZeneca embraces diversity and equality of opportunity. We are committed to building an inclusive and diverse team representing all backgrounds, with as wide a range of perspectives as possible, and harnessing industry\-leading skills. We believe that the more inclusive we are, the better our work will be. We welcome and consider applications to join our team from all qualified candidates, regardless of their characteristics. We comply with all applicable laws and regulations on non\-discrimination in employment (and recruitment), as well as work authorization and employment eligibility verification requirements.

  


### **Explore the local area**


Take a look at the map to see what’s nearby.


**Reasons to Join**
-------------------


### **Thomas Mathisen**


There are many things I enjoy when working at AstraZeneca, mainly the Speak up culture, the great colleagues that are in my teams, the great products that AstraZeneca provides to our patients and the challenging conversations I have around our medicines.


Sales Representative Oslo, Norway
There are many things I enjoy when working at AstraZeneca, mainly the Speak up culture, the great colleagues that are in my teams, the great products that AstraZeneca provides to our patients and the challenging conversations I have around our medicines.

  


### **Christine Recchio**


Working at AstraZeneca has impacted my life in such a positive way. I now have an improved work\-life balance through creating my own schedule and time management, I feel a balance that I didn’t have before.


Sales Representative California, United States
Working at AstraZeneca has impacted my life in such a positive way. I now have an improved work\-life balance through creating my own schedule and time management, I feel a balance that I didn’t have before.

  


### **Stephanie Ling**


There are a lot of reasons why I enjoy working in AstraZeneca, my colleagues being one of them. My team members and the managers have provided a great deal of guidance in helping me to be more confident in my daily work.


Sales Representative Petaling Jaya, Malaysia
There are a lot of reasons why I enjoy working in AstraZeneca, my colleagues being one of them. My team members and the managers have provided a great deal of guidance in helping me to be more confident in my daily work.

  


**What we offer**
-----------------


We're driven by our shared values of serving people, society and the planet. Our people make this possible, which is why we prioritise diversity, inclusivity, balance and sustainability. Discover what a career at AstraZeneca could mean for you.


### **An award\-winning company**


We're passionate about being a great place to work, and 84% of our employees would recommend us as an employer. We've been recognised as a Top Employer in Spain, an EFR Family Responsible Business, and we achieved third place in Forbes Spain's Top 50 Best Places to Work list.


### **Inclusive environment**


Diversity and inclusion are embedded in everything we do, and our different views, experiences and strengths enrich our culture. There's no salary gap at AstraZeneca, and the number of female employees has increased by four per cent over the last three years. We've also made all positions fully accessible.


### **Work\-life balance**


Your wellbeing means a lot to us, and we're here to support you through all of life's ups and downs. That's why we offer an unpaid leave policy, annual leave, reduced\-hours timetables and a host of benefits, including a retirement plan, long service award, and health and travel insurance.


### **Sustainability initiatives**


We're committed to harnessing the power of science to become a more sustainable business. We've reduced our carbon footprint by over 9,000 kg of CO2 over the last two years, and we lead the European GoGreen Project, which aims to introduce environmentally friendly options in our fleet of corporate vehicles."
REVISAR,6,,Marketing Director,Iventions International Events,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-14,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4467030871,
REVISAR,6,,Head of Content,OnTheGoSystems,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-11,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4466302163,
REVISAR,6,,Marketing Digital & Estrategia - Destinos Turísticos,LLYC,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-10,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4465686828,
REVISAR,6,,Responsable de marketing,ACS Talent Consulting,"Santa Perpètua de Mogoda, Catalonia, Spain",barcelona,False,2026-09-10,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4463457253,
REVISAR,6,,Senior Brand Manager IBIT – VALORANT,Riot Games,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-10,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4463080772,
REVISAR,6,,"Creative Manager, Elevated Shopping",Amazon,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-09,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4456352736,
REVISAR,6,,Animation Lead,Scopely,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-09,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4455752798,
REVISAR,6,,Senior Director of Product Design,Factorial,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-09,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4428871832,
REVISAR,6,,AI & Digital Content Generation Team Lead,HARTING Technology Group,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-09,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4463833055,
REVISAR,6,,Regional Marketing & Communications Leader,Empresa Confidencial,"Sant Cugat del Vallès, Catalonia, Spain",barcelona,False,2026-09-08,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4462520940,
REVISAR,6,,Head of Marketing,Intracon Marketing Solutions,"Sant Cugat del Vallès, Catalonia, Spain",barcelona,False,2026-09-04,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4453428473,
REVISAR,6,,General Manager - Live Studios (Hybrid-casual Games),Voodoo,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-04,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4426337487,
REVISAR,6,,Eyewear head of product,VISIONARIO,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-03,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4462874508,
REVISAR,6,,Director/a de marketing,Confidential,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-03,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4462777749,
REVISAR,6,,HEAD OF GLOBAL MARKETING | MEDICAL AESTHETICS & INJECTABLES 💉,LHH,"Vallès Oriental, Catalonia, Spain",barcelona,False,,linkedin,creative director,,,,https://www.linkedin.com/jobs/view/4458651715,
REVISAR,6,,Social Strategy Director (Mat Leave cover),OLIVER | The Brandtech Group,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-09,linkedin,director creativo,,,,https://www.linkedin.com/jobs/view/4463048027,
REVISAR,6,,Marketing Manager Cycling & Outdoor  Industry - MVC Iberia,MVC Group,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-04,linkedin,director creativo,,,,https://www.linkedin.com/jobs/view/4461149771,
REVISAR,6,,Global Social Media Content Manager,Approach People Recruitment,"Barcelona, Catalonia, Spain",barcelona,False,,linkedin,director creativo,,,,https://www.linkedin.com/jobs/view/4456492342,
REVISAR,6,,L&D Coordinator,Graphite,"Madrid, MD, ES",espana,True,2026-09-04,indeed,creative director,,,,https://es.indeed.com/viewjob?jk=fad6f3f49e3c1aab,"Graphite is a fully remote vertical AI growth agency. We help clients grow through AEO and SEO\-driven content strategy, powered by a mix of specialized talent and AI tooling built for the way we work. Our team spans Content Specialists, Growth Leads, Growth Directors, and Editors, all supporting client accounts across multiple pods.


We're looking for an L\&D Coordinator to join Graphite's learning and development team. You'll work directly with our L\&D Manager to keep onboarding, training, and internal learning programs running day to day, then grow into building more of that content yourself as you settle in.


We're not looking for someone to just execute a checklist. This role needs a creative problem\-solver who writes well, thinks ahead, and brings ideas for how to do things better, not just someone who completes tasks as assigned. You'll have ownership over how programs get built and communicated, and we want someone who's enthusiastic and curious about using AI to work smarter, whether that's research, dashboards, or automating the repetitive parts of the job.


This is a foundational role on a growing team. Graphite runs L\&D through as a single person team now, and this hire is what lets it scale. You'll start focused on execution: building onboarding materials, tracking program data, and keeping our internal L\&D channel active.


Within your first year, you'll take on more content creation, community\-building, and program facilitation as you learn the business and our programs.

**This is a remote role, open to candidates based in Madrid only at this time.**

**Who you are**

* A clear, engaging writer who can make training content feel practical \& exciting.
* Organized and proactive by nature, you flag problems before they become blockers.
* Genuinely curious, you like figuring out a better way to do something rather than just doing it the way you've always done it.
* Comfortable using AI tools for research, building lightweight dashboards, or automating repetitive work, and excited to find more ways to do that.
* A creative thinker who brings ideas to the table, not just someone who waits to be told what to do.

**What you'll do**

* Build onboarding materials and online programs for new hires across our Growth, Editorial, and other areas across the company, using established templates and frameworks.
* Track completion data, quiz scores, and skill baselines, and keep our reporting trackers current.
* Coordinate logistics for training sessions and workshops: scheduling, reminders, working session setup, and feedback collection.
* Post regular updates to our L\&D Slack channel: session recaps, upcoming sessions, and useful resources for the team.
* Support our intern and shadowing programs with onboarding, tracking, and kickoff logistics.
* Help maintain compliance training materials, including templates for subject\-matter experts and completion tracking.
* As you grow in the role, take on drafting original training content (modules, decks, videos) and help build out a more consistent L\&D content and community presence company\-wide.

**Required experience**

* 1\-2 years of experience in training coordination, HR, learning operations, or a related role.
* Strong writing skills, with a portfolio or writing sample that shows range.
* Comfortable working in a Learning Management System (we use Disco) or similar platform.
* Hands\-on experience using AI tools for research, reporting, or workflow automation, this isn't just familiarity, we want to see how you've actually used them.
* Excellent organizational skills, with close attention to detail.
* Ability to work independently in a fully remote environment.
* Genuine interest in learning and development as a career path.

**Nice to have**

* Experience with content creation: writing, video, or presentation design.
* Experience with data collection and analysis, including building charts and reports on training data.
* Familiarity with growth marketing, SEO, or AEO concepts (or willingness to learn them quickly, since our training content covers this space).
* Experience running or contributing to an internal community, newsletter, or knowledge\-sharing initiative.
* Spanish language skills (a plus given our team's regional makeup).

**How we’ll help:**


Graphite’s mission is to create an environment where you build the best work of your career. In order to facilitate this, we provide:

* **Process As Needed** \- We view the process as a way to empower better work, not as a series of dogmatic rules. We develop the best internal processes as we do products \- through iteration, measurement, and continuous improvement.
* **Autonomy** \- We trust you to be excellent at what you do. We will provide as much support as needed when needed, but no more. You will have autonomy and agency to drive projects forward, and own decisions and outcomes.
* **Flexible Work Environment** \- Everyone’s optimal work style is unique. We operate as a distributed team across the US, Canada, Latin America, and Europe. We optimize for productivity and performance, not time spent in an office. Help us build an optimal work environment that fits you as an individual.
* **Compensation** \- We want to work with the best people in the World and compensate accordingly.
* **Vacation \& Time Off** \- In order to be the best version of yourself, you need time to recharge. We offer flexible PTO. Take the time when you need it.
* **Benefits** \- We will ensure you have quality healthcare coverage and opportunities to further your education.

*Graphite provides equal employment opportunities to all qualified individuals without regard to race, color, religion, sex, gender identity, sexual orientation, pregnancy, age, national origin, physical or mental disability, military or veteran status, genetic information, or any other protected classification.*"
REVISAR,6,,2D Artist,Scopely,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-09,linkedin,art director,,,,https://www.linkedin.com/jobs/view/4465331303,
REVISAR,6,,D2D Brand Manager,Nestlé,"Esplugues de Llobregat, Catalonia, Spain",barcelona,False,2026-09-08,linkedin,art director,,,,https://www.linkedin.com/jobs/view/4463341372,
REVISAR,6,,UI Artist,Product Madness 📱🎮,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-08,linkedin,art director,,,,https://www.linkedin.com/jobs/view/4436091292,
REVISAR,6,,Sr. Marketing Artist,Greybone Studio,"Vilassar de Mar, Catalonia, Spain",barcelona,False,2026-09-03,linkedin,art director,,,,https://www.linkedin.com/jobs/view/4460037220,
REVISAR,6,,Coordinador/a de Contenidos GEO (visibilidad en IA),Buzz | Agencia Creativa Digital,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-03,linkedin,art director,,,,https://www.linkedin.com/jobs/view/4461911103,
REVISAR,6,,Graphic Designer - Creative Agency,Gameloft,"Barcelona, Catalonia, Spain",barcelona,False,,linkedin,art director,,,,https://www.linkedin.com/jobs/view/4467493592,
REVISAR,6,,Graphic Designer - Creative Agency,Gameloft Barcelona,"Barcelona, Catalonia, Spain",barcelona,False,,linkedin,art director,,,,https://www.linkedin.com/jobs/view/4467732493,
REVISAR,6,,Visual Content Specialist,Approach People Recruitment,"Barcelona, Catalonia, Spain",barcelona,False,,linkedin,art director,,,,https://www.linkedin.com/jobs/view/4461058939,
REVISAR,6,,National Key Account Off-Trade,Brown-Forman,"Barcelona, CT, ES",barcelona,False,2026-09-15,indeed,head of brand,,,,https://es.indeed.com/viewjob?jk=b92b04f360dda17d,"* ### **Nothing Better in the Market**


We believe great people build great brands. And we know there is Nothing Better in the Market than a career at Brown\-Forman. Being a part of Brown\-Forman means you will grow both personally and professionally. You will have the opportunity to solve problems, seize opportunities, and generate bold ideas. You will belong to a place where teamwork matters and where you are encouraged to bring your best self to work.


* ### **Total Rewards**

At Brown\-Forman, we believe in recognizing the bold ideas, ethical decisions, and winning results that make the company’s short\- and long\-term success possible. This recognition comes in many forms, to include your base salary, holiday bonus, and any incentives you may earn.

* ### **Learning is at the heart of our culture**

We create an environment that nurtures and prioritizes continuous learning. At Brown\-Forman, you are empowered to take charge of your own development with a variety of customized, award\-winning programs available for every step of your career journey.

  
As the National Key Account your overall objective is to develop and implement the sales strategy per customer in alignment with Brown Forman Spain (BFS)’s strategic objectives, and to manage the customer relationship on an ongoing basis.


Based within the country sales structure the Key Account is responsible for a group of national off trade customers. The role has accountability for the full scope of BF´s commercial interaction with the customers, ranging from the development of sales strategy per customer to the management of promotional activities. The role requires close cross functional interaction with trade marketing, planning, marketing, logistics and finance.


Job Responsibilities:


* **Commercial \& Financial Performance:** Responsible for achieving strategic objectives per customer including volume, turnover and gross profit.
* **Strategic Account Management:** Build and maintain high\-impact, long\-term partnerships with national account buyers through consistent engagement, joint business planning (JBP), and routine on\-site commercial reviews.
* **Promotional Strategy \& Budget Execution** : Design, deploy, and evaluate promotional strategies tailored to each customer. Allocate and optimize trade spend and continuous improvement in the management of the accounts by identifying opportunities for efficiency and profitability.
* **Negotiation \& Commercial Term:** Responsible for managing customer negotiations in relation to BFS´s commercial strategy and the customers trading terms
* NPD Launch Strategy Responsible for developing customer new product launch plans and ensuring successful implementation.
* **Field Execution \& Field Force Alignment:** Together with Head of Off\-Trade set goals for the outsourced off trade team, follow up their performance and ensure flawless execution at the point of purchase.


Required Experience \& Education:


* Proven track record in Key Account Management within Fast\-Moving Consumer Goods (FMCG), preferably in spirits, wine, or premium beverages.
* Deep understanding of Off\-Trade channel dynamics, trade margin structures, and promotional mechanics.
* Strong financial acumen (P\&L management, trade spend optimization, gross margin analysis) paired with strategic negotiation skills.
* At least 6 years in key account management in the Spirits industry.
* Strong presentation skills
* Advanced English speaking and writing skills
* Driving license
* High availability to travel nationally (more than 50%)


Brown\-Forman Corporation is committed to equality of opportunity in all aspects of employment. It is the policy of Brown\-Forman Corporation to provide full and equal employment opportunities to all employees and potential employees without regard to race, color, religion, national or ethnic origin, veteran status, age, gender, gender identity or expression, sexual orientation, genetic information, physical or mental disability or any other legally protected status."
