prioridad,score,etiquetas,title,company,location,mercado_final,is_remote,date_posted,site,busqueda,min_amount,max_amount,currency,job_url,description
REVISAR,6,,Head of Digital Product,Dogfy Diet,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-14,linkedin,head of ux,,,,https://www.linkedin.com/jobs/view/4467215154,
REVISAR,6,,Head of Product,Click&Boat,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-14,linkedin,head of ux,,,,https://www.linkedin.com/jobs/view/4465229566,
REVISAR,6,,Customer Experience Manager,Huxley,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-10,linkedin,head of ux,,,,https://www.linkedin.com/jobs/view/4465697083,
REVISAR,6,,VP of Customer Experience (Global SaaS),Product Pulse,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-09,linkedin,head of ux,,,,https://www.linkedin.com/jobs/view/4463871774,
REVISAR,6,,"Product Manager, Procure-to-Pay",Zone & Co,"En remoto, ES",espana,True,2026-09-11,indeed,ux director,,,,https://es.indeed.com/viewjob?jk=0ca5b48a383750bc,"Zone \& Company Software Consulting LLC (""Zone"") is the ERP\-native AI platform for financial operations, purpose\-built for organizations running on Oracle NetSuite. We are redefining how finance teams operate by delivering an AI\-powered system that automates, connects, and scales financial workflows directly within the ERP.



As the AI operating system for finance teams in NetSuite, Zone enables more than 4,500 customers worldwide to run smarter, faster, and with greater accuracy. Our platform spans the full financial lifecycle, including Quote\-to\-Cash, Procure\-to\-Pay, Treasury, Payroll Management, and Record\-to\-Report, eliminating manual processes and unlocking real\-time financial intelligence.



By embedding intelligence directly into NetSuite, Zone helps finance teams move beyond reactive work to proactive, strategic impact. Learn more at www.zoneandco.com or follow us on LinkedIn: linkedin.com/company/zoneandco.

### **About the Job**



The Product Manager owns strategy, roadmap, and execution for the Procure\-to\-Pay (P2P) domain of the Zone \& Co platform — covering procurement, vendor management, AP automation, invoice capture, approvals, and payments. Reporting to the Director of Product, this role spans the full product lifecycle, from discovery through launch and ongoing health of live features.



You'll translate complex AP/procurement workflows (requisition\-to\-approval, three\-way match, invoice capture, payment execution) into intuitive software built natively on Oracle NetSuite. This is a ground\-floor opportunity in ""Agentic Finance"" — you'll spend more time in working prototypes than slide decks, using AI to move from insight to demo in hours, and you'll define how autonomous agents earn user trust in a domain where accuracy is non\-negotiable.


### **What You'll Do**


* Define product vision and strategy for P2P, backed by market and customer research
* Own the roadmap — set OKRs and prioritize new features, enhancements, defects, and tech debt
* Lead development with Engineering and Design through the Agile lifecycle
* Drive Agentic AI integration — automate invoice coding, matching, exception handling, and approval routing, while designing guardrails, confidence thresholds, and human\-in\-the\-loop checkpoints
* Prototype fast with AI, then turn what works into requirements, user stories, and quality evals for AI features
* Partner with Sales and Marketing on GTM strategy and enablement
* Ensure product logic meets global financial and tax compliance standards
* Monitor performance and iterate based on data and customer feedback
* Protect UX so complex workflows stay intuitive within NetSuite
* Manage backlog, stakeholder alignment, UAT, and internal training
* Use AI tools to summarize customer feedback from Support and Sales
* Evaluate third\-party integrations and support technical debt reduction

### **What You'll Need**


**Required**


* AI\-native: builds with AI daily and has shipped AI/agentic features to production
* 5\+ years in Product Management within Fintech, ERP, or B2B SaaS, with direct P2P/AP/procurement ownership
* Hands\-on finance experience (practitioner or close partner to AP/procurement/controllership teams)
* Track record taking roadmaps from discovery to launch
* Experience owning a live, at\-scale product — balancing new work against defects, escalations, and tech debt
* Strong Agile/Scrum skills and familiarity with tools like Jira or Productboard
* Proven success in fully remote, async, globally distributed teams
* Excellent communicator, able to translate compliance logic into simple software


**Preferred**


* Experience with Oracle NetSuite or a comparable native ERP platform
* Familiarity with P2P/spend tools (Coupa, Ariba, Bill.com, Tipalti, AvidXchange, Ramp) and OCR/document capture
* Understanding of multi\-jurisdictional tax logic (VAT/GST/Sales Tax)
* Finance/accounting/procurement certification (CPA, ACCA, CIMA, CPIM, etc.)
* Experience scaling products in high\-growth (Series C–D) environments

**Benefits**



At Zone, we provide the platform; you provide the grit. We operate as a high\-velocity, fully remote, global team where autonomy isn't just a perk, it's the standard. We're looking for self\-driven professionals eager to navigate the complexities of a unique SaaS environment and take full command of their professional evolution.



We ditch micro\-management for high\-trust flexibility, ensuring you have the space to innovate and scale. Our benefits are built to fuel this lifestyle, supporting your life beyond the screen so you can focus on making a global impact. Explore our offerings at https://www.zoneandco.com/careers


**Join Our Global Mission**



Zone \& Co is an Equal Opportunity Employer committed to building a diverse, equitable, and inclusive workplace. We thrive on unique perspectives and strongly encourage candidates of all backgrounds to apply. Here, your identity is valued, and your talent is the only limit to your growth. All qualified applicants will receive consideration regardless of race, color, religion, sex, orientation, age, disability, or any other protected factor.


**Employment Terms**


**United States**



Employment with Zone is **""At\-Will""**, meaning either party may terminate the relationship at any time, with or without cause or notice, in accordance with applicable law. This job description does not constitute an employment contract or guarantee of continued employment. Duties and responsibilities may evolve as the company grows and may change at any time with or without notice.


**Non\-US Jurisdictions**



This position is offered as a Fixed\-Term or Permanent Contract based on your country of residence. Employment is subject to a written contract which outlines specific notice periods, probationary terms, and statutory entitlements.



Privacy Statement and Applicant Privacy Notice.



\#LI\-Remote"
REVISAR,6,,Senior UX Designer (Space Engineers Franchise),KSWH,"En remoto, ES",espana,True,2026-09-11,indeed,ux director,,,,https://es.indeed.com/viewjob?jk=7040d9670e2ed9fd,"At Keen Software House, we develop large\-scale sandbox simulation games like Space Engineers 1 and Space Engineers 2, built around engineering, construction, destruction, physics, emergent gameplay, and player creativity, together with the proprietary technology that powers them.


**We are looking for a Senior UX Designer with professional experience in the video game industry to join our international team working across Space Engineers and Space Engineers 2\.**



Space Engineers is a complex sandbox game built around engineering, construction, exploration, survival, and player creativity. That complexity is part of what makes the game unique \- but it also creates significant UX challenges.



We are looking for someone who can take real ownership of how players interact with our systems, identify usability problems, and turn complex mechanics and information into clear and intuitive player experiences.



Because we are a relatively small team, we are looking for a hands\-on and versatile UX Designer who can contribute beyond UX theory, wireframes, and documentation. Strong UX expertise is the foundation of the role, but ideally you also bring visual/UI design skills or, alternatively, experience with technical UI prototyping, integration, or implementation. Visual/UI design is particularly valuable for us given the current composition of the team.



You will work closely with Game Design, Art, Engineering, Production, and QA, helping shape both existing and new features from early concepts through to implementation.



We expect you to act as a proactive UX partner \- identify friction, challenge existing solutions when needed, test assumptions, and help us establish stronger UX principles across both games.


**While our studio is based in Prague, we offer the flexibility to work remotely within Europe (CET \+/\- 2 hours).**



If you enjoy challenging work, autonomy, impact, and responsibility, come and join us

  


**Required profile**
--------------------


* **5\+ years of professional experience as a UX Designer, Game UX Designer, or similar role, with significant experience working in the video game industry on PC and/or console games**
* Proven experience designing UX for shipped video games, ideally across multiple features or systems
* Strong portfolio or case studies demonstrating your UX process, including problem definition, user flows, wireframes, prototypes, iteration, and final solutions
* Hands\-on approach to UX design, **with experience in at least one adjacent discipline that allows you to contribute beyond UX documentation – ideally UI/visual design, or alternatively technical UI prototyping, integration, or implementation**
* Strong understanding of interaction design, information architecture, user flows, usability principles, navigation systems, and information hierarchy
* Experience working on sandbox, simulation, strategy, management, or other systems\-heavy games
* Strong experience designing UX for complex and interconnected game systems, such as inventories, building systems, crafting, progression, control schemes, or similar mechanics
* Ability to make complex mechanics and information understandable and intuitive without removing their depth
* Strong wireframing and prototyping skills using Figma or equivalent tools
* Experience creating and evolving UX/UI design systems, interaction patterns, and reusable component libraries
* Experience designing UX for both mouse \& keyboard and controller\-based interaction
* Experience validating UX solutions through usability testing, playtesting, player research, player feedback, analytics, telemetry, or similar methods
* Knowledge of accessibility principles in game UX
* Strong design judgment – able to identify usability problems and their root causes, propose practical solutions, and explain design decisions using player needs, evidence, and clear reasoning
* Ability to work effectively with Game Design, UI Art, Engineering, Production, and QA, understand technical and production constraints, and incorporate them into UX solutions
* Proactive and self\-driven, with the ability to work independently, iterate quickly, receive feedback, and adapt solutions when needed
* Fluent English, spoken and written
* Shares and upholds our High Standards


DUE TO THE HIGH VOLUME OF APPLICATIONS, PLEASE NOTE THAT ONLY CANDIDATES WHO MEET THE KEY REQUIREMENTS OF THE ROLE AND ARE SELECTED FOR THE NEXT STAGE WILL BE CONTACTED.


**Nice to have**
----------------


* Strong visual/UI design skills, including typography, layout, iconography, visual hierarchy, and the ability to take UX concepts through to polished, production\-ready interface designs
* Experience creating or adapting UI assets and working within an established visual language or art direction
* Experience implementing or integrating UI directly in a game engine or proprietary engine
* Experience combining UX design with UI/visual design and/or technical implementation within the same role
* Experience working on live games and improving established systems without disrupting existing player workflows or expectations
* Experience working on sci\-fi, simulation, engineering, or other technically oriented games

**Key responsibilities**
------------------------


* Report to the Production Director and be part of a Game design team
* Take ownership of UX across **Space Engineers and Space Engineers 2**, covering both existing systems and new features
* Identify player friction and usability problems, understand their root causes, and propose practical improvements
* Work with Game Design, UI Art, Engineering, Production, and QA from the early stages of feature development to shape solutions that balance player needs, game design intent, visual clarity, technical feasibility, and production constraints
* Translate complex mechanics, systems, and requirements into clear and intuitive player experiences


**Define and improve:**


* + player flows and navigation
	+ information architecture and interaction patterns
	+ menus, HUD, and in\-game interactions
	+ system feedback
	+ onboarding and discoverability
* Create user flows, wireframes, prototypes, and UX specifications, exploring and validating solutions early before significant development time is invested
* Take solutions beyond UX documentation where appropriate to your skill set – whether through polished UI/visual design, high\-fidelity prototyping, or contributing to UI integration and implementation
* Use playtesting, player feedback, analytics, telemetry, and other available evidence to validate solutions and guide iteration
* Follow UX solutions through development, review implementation, and help ensure the intended player experience is preserved in the final product
* Establish and evolve consistent UX principles, interaction patterns, and design systems across both games
* Clearly communicate UX problems, design decisions, and trade\-offs to stakeholders using evidence, player needs, and clear reasoning
* Balance usability with game depth, technical limitations, development cost, existing player expectations, and long\-term maintainability
* Help improve UX practices across the wider development team and ensure UX is considered throughout development rather than treated as a final review step

**What we value**
-----------------


* Hold yourself to A\-player standards
* **Player\-first thinking without oversimplification** – make complex systems understandable while preserving the depth that makes Space Engineers unique
* **Hands\-on, versatile design** – UX should not stop at diagrams or recommendations; be comfortable turning ideas into tangible solutions and contributing beyond a narrowly defined UX role when needed
* **Problem solving over screen production** – understand the underlying player problem before designing the interface
* **Systems thinking** – understand how individual interactions connect to the broader player experience
* **Strong judgment and prioritisation** – recognise where UX problems have the greatest impact, understand trade\-offs, and focus effort where it matters most
* **Clarity over cleverness** – favour solutions that players can understand naturally, without unnecessary complexity
* **Iteration over attachment** – explore quickly, test assumptions, take feedback well, and change direction when a better solution emerges
* **Ownership and proactivity** – do not wait for perfectly defined UX problems; identify what needs to be solved and help drive it forward
* **Evidence over opinion** – use player behaviour, usability principles, testing, and clear reasoning rather than personal preference
* **Clear and direct communication** – explain UX problems, decisions, and trade\-offs clearly and challenge ideas constructively

**What you'll find at Keen Software House:**
--------------------------------------------


**Impact**


* Leave your mark on one of the most technically ambitious sandbox engineering games ever made.
* Join an international team tackling hard problems


**How we work:**


* Hybrid by default: work from home when you want
* Low bureaucracy, fast decisions


**Time off \& wellbeing**


* 25 days of annual leave.
* Flexible sick leave.


**Workspace**


* Modern offices at Oranžerie, Prague \- quiet focus zones, beautiful garden, great daylight, quality equipment, bike storage, gym and shower, fully stocked kitchen, lunches prepared by our private chefs


**Community**


* Regular team breakfasts, workshops, and relaxed meetups (BBQ, game nights, parties, teambuildings)


DUE TO THE HIGH VOLUME OF APPLICATIONS, PLEASE NOTE THAT ONLY CANDIDATES WHO MEET THE KEY REQUIREMENTS OF THE ROLE AND ARE SELECTED FOR THE NEXT STAGE WILL BE CONTACTED."
REVISAR,6,,Senior UX Designer (Space Engineers Franchise),Keen Software House,"En remoto, ES",espana,True,2026-09-09,indeed,ux director,,,,https://es.indeed.com/viewjob?jk=60cccd9c14bf0b0c,"At Keen Software House, we develop large\-scale sandbox simulation games like Space Engineers 1 and Space Engineers 2, built around engineering, construction, destruction, physics, emergent gameplay, and player creativity, together with the proprietary technology that powers them.


**We are looking for a Senior UX Designer with professional experience in the video game industry to join our international team working across Space Engineers and Space Engineers 2\.**



Space Engineers is a complex sandbox game built around engineering, construction, exploration, survival, and player creativity. That complexity is part of what makes the game unique \- but it also creates significant UX challenges.



We are looking for someone who can take real ownership of how players interact with our systems, identify usability problems, and turn complex mechanics and information into clear and intuitive player experiences.



Because we are a relatively small team, we are looking for a hands\-on and versatile UX Designer who can contribute beyond UX theory, wireframes, and documentation. Strong UX expertise is the foundation of the role, but ideally you also bring visual/UI design skills or, alternatively, experience with technical UI prototyping, integration, or implementation. Visual/UI design is particularly valuable for us given the current composition of the team.



You will work closely with Game Design, Art, Engineering, Production, and QA, helping shape both existing and new features from early concepts through to implementation.



We expect you to act as a proactive UX partner \- identify friction, challenge existing solutions when needed, test assumptions, and help us establish stronger UX principles across both games.


**While our studio is based in Prague, we offer the flexibility to work remotely within Europe (CET \+/\- 2 hours).**



If you enjoy challenging work, autonomy, impact, and responsibility, come and join us

  


**Required profile**
--------------------


* **5\+ years of professional experience as a UX Designer, Game UX Designer, or similar role, with significant experience working in the video game industry on PC and/or console games**
* Proven experience designing UX for shipped video games, ideally across multiple features or systems
* Strong portfolio or case studies demonstrating your UX process, including problem definition, user flows, wireframes, prototypes, iteration, and final solutions
* Hands\-on approach to UX design, **with experience in at least one adjacent discipline that allows you to contribute beyond UX documentation – ideally UI/visual design, or alternatively technical UI prototyping, integration, or implementation**
* Strong understanding of interaction design, information architecture, user flows, usability principles, navigation systems, and information hierarchy
* Experience working on sandbox, simulation, strategy, management, or other systems\-heavy games
* Strong experience designing UX for complex and interconnected game systems, such as inventories, building systems, crafting, progression, control schemes, or similar mechanics
* Ability to make complex mechanics and information understandable and intuitive without removing their depth
* Strong wireframing and prototyping skills using Figma or equivalent tools
* Experience creating and evolving UX/UI design systems, interaction patterns, and reusable component libraries
* Experience designing UX for both mouse \& keyboard and controller\-based interaction
* Experience validating UX solutions through usability testing, playtesting, player research, player feedback, analytics, telemetry, or similar methods
* Knowledge of accessibility principles in game UX
* Strong design judgment – able to identify usability problems and their root causes, propose practical solutions, and explain design decisions using player needs, evidence, and clear reasoning
* Ability to work effectively with Game Design, UI Art, Engineering, Production, and QA, understand technical and production constraints, and incorporate them into UX solutions
* Proactive and self\-driven, with the ability to work independently, iterate quickly, receive feedback, and adapt solutions when needed
* Fluent English, spoken and written
* Shares and upholds our High Standards


DUE TO THE HIGH VOLUME OF APPLICATIONS, PLEASE NOTE THAT ONLY CANDIDATES WHO MEET THE KEY REQUIREMENTS OF THE ROLE AND ARE SELECTED FOR THE NEXT STAGE WILL BE CONTACTED.


**Nice to have**
----------------


* Strong visual/UI design skills, including typography, layout, iconography, visual hierarchy, and the ability to take UX concepts through to polished, production\-ready interface designs
* Experience creating or adapting UI assets and working within an established visual language or art direction
* Experience implementing or integrating UI directly in a game engine or proprietary engine
* Experience combining UX design with UI/visual design and/or technical implementation within the same role
* Experience working on live games and improving established systems without disrupting existing player workflows or expectations
* Experience working on sci\-fi, simulation, engineering, or other technically oriented games

**Key responsibilities**
------------------------


* Report to the Production Director and be part of a Game design team
* Take ownership of UX across **Space Engineers and Space Engineers 2**, covering both existing systems and new features
* Identify player friction and usability problems, understand their root causes, and propose practical improvements
* Work with Game Design, UI Art, Engineering, Production, and QA from the early stages of feature development to shape solutions that balance player needs, game design intent, visual clarity, technical feasibility, and production constraints
* Translate complex mechanics, systems, and requirements into clear and intuitive player experiences


**Define and improve:**


* + player flows and navigation
	+ information architecture and interaction patterns
	+ menus, HUD, and in\-game interactions
	+ system feedback
	+ onboarding and discoverability
* Create user flows, wireframes, prototypes, and UX specifications, exploring and validating solutions early before significant development time is invested
* Take solutions beyond UX documentation where appropriate to your skill set – whether through polished UI/visual design, high\-fidelity prototyping, or contributing to UI integration and implementation
* Use playtesting, player feedback, analytics, telemetry, and other available evidence to validate solutions and guide iteration
* Follow UX solutions through development, review implementation, and help ensure the intended player experience is preserved in the final product
* Establish and evolve consistent UX principles, interaction patterns, and design systems across both games
* Clearly communicate UX problems, design decisions, and trade\-offs to stakeholders using evidence, player needs, and clear reasoning
* Balance usability with game depth, technical limitations, development cost, existing player expectations, and long\-term maintainability
* Help improve UX practices across the wider development team and ensure UX is considered throughout development rather than treated as a final review step

**What we value**
-----------------


* Hold yourself to A\-player standards
* **Player\-first thinking without oversimplification** – make complex systems understandable while preserving the depth that makes Space Engineers unique
* **Hands\-on, versatile design** – UX should not stop at diagrams or recommendations; be comfortable turning ideas into tangible solutions and contributing beyond a narrowly defined UX role when needed
* **Problem solving over screen production** – understand the underlying player problem before designing the interface
* **Systems thinking** – understand how individual interactions connect to the broader player experience
* **Strong judgment and prioritisation** – recognise where UX problems have the greatest impact, understand trade\-offs, and focus effort where it matters most
* **Clarity over cleverness** – favour solutions that players can understand naturally, without unnecessary complexity
* **Iteration over attachment** – explore quickly, test assumptions, take feedback well, and change direction when a better solution emerges
* **Ownership and proactivity** – do not wait for perfectly defined UX problems; identify what needs to be solved and help drive it forward
* **Evidence over opinion** – use player behaviour, usability principles, testing, and clear reasoning rather than personal preference
* **Clear and direct communication** – explain UX problems, decisions, and trade\-offs clearly and challenge ideas constructively

**What you'll find at Keen Software House:**
--------------------------------------------


**Impact**


* Leave your mark on one of the most technically ambitious sandbox engineering games ever made.
* Join an international team tackling hard problems


**How we work:**


* Hybrid by default: work from home when you want
* Low bureaucracy, fast decisions


**Time off \& wellbeing**


* 25 days of annual leave.
* Flexible sick leave.


**Workspace**


* Modern offices at Oranžerie, Prague \- quiet focus zones, beautiful garden, great daylight, quality equipment, bike storage, gym and shower, fully stocked kitchen, lunches prepared by our private chefs


**Community**


* Regular team breakfasts, workshops, and relaxed meetups (BBQ, game nights, parties, teambuildings)


DUE TO THE HIGH VOLUME OF APPLICATIONS, PLEASE NOTE THAT ONLY CANDIDATES WHO MEET THE KEY REQUIREMENTS OF THE ROLE AND ARE SELECTED FOR THE NEXT STAGE WILL BE CONTACTED."
REVISAR,6,,Lead UI/UX Designer - Mobile Casual F2P Games,UserWise Services,ES,espana,True,2026-09-08,indeed,ux director,,,,https://es.indeed.com/viewjob?jk=a80a535bbd0ad09b,"The Opportunity
UserWise is looking for an experienced **Lead UI/UX Designer** to own the UI/UX discipline for a a mobile Free\-to\-Play game based on a globally recognized entertainment IP.


This is a **hands\-on leadership role** for someone who can translate game and product designs into clear flows, wireframes, and interactive prototypes before significant art or engineering work begins. You will stay ahead of production, validate interactions early, identify usability problems before they become expensive production problems, and follow features through implementation to ensure the intended player experience survives into the final game.


You will also mentor and work alongside an existing UI/UX Designer, helping establish stronger UX processes, patterns, and quality standards across the project.


This is not a management\-only role. We are looking for someone who is comfortable getting directly into the work — mapping flows, wireframing screens, building prototypes, iterating on UI, reviewing builds, and solving problems alongside Game Design, Art, Product, Engineering, and Production.


What You’ll Do* Own the overall **UX quality and UI/UX discipline** across the game.
* Translate game and product concepts into clear user journeys, flows, wireframes, and interactive prototypes.
* Stay ahead of production by resolving major interaction and usability questions before features move into Art and Engineering.
* Rapidly prototype and compare UX solutions before committing significant production time.
* Own information architecture, navigation, screen hierarchy, interaction patterns, usability, and player comprehension.
* Design intuitive experiences for gameplay, progression, onboarding, rewards, LiveOps, social features, and monetization.
* Proactively identify UX problems through design reviews, prototypes, and playable builds.
* Follow features through implementation and work with Engineering to preserve design intent.
* Improve the **Game Design**  **UX**  **Art**  **Engineering** workflow so features move through production with clearer intent and fewer late\-stage redesigns.
* Establish reusable UX patterns, UI components, interaction standards, and documentation.
* Mentor and work in parallel with another UI/UX Designer while remaining directly involved in execution.
* Partner closely with the Art Director to define and evolve the visual language of the UI, translating the game’s overall art direction into a cohesive, scalable interface system.

  

**Requirements**  

  

What We’re Looking For* Senior or Lead\-level experience designing UI/UX for shipped games.
* Strong shipped experience with **mobile Free\-to\-Play games**, ideally casual or mass\-market titles.
* A portfolio demonstrating both **UX thinking and finished game experiences**, not just polished UI screens.
* Strong ability to turn complex game systems into simple, intuitive player experiences.
* Excellent understanding of mobile interaction design, information architecture, hierarchy, readability, feedback, and usability.
* Experience designing F2P systems such as progression, rewards, FTUE, events, LiveOps, and monetization.
* Strong wireframing and interactive prototyping skills.
* Strong proficiency with **Figma** or equivalent modern product\-design tools.
* Strong UI design fundamentals and the ability to take work beyond low\-fidelity UX when needed.
* Strong product judgment and a proactive approach to identifying and solving experience problems.
* Experience mentoring or providing design direction to other UI/UX Designers.
* Experience collaborating closely with Game Designers, Artists, Engineers, Product Managers, and Producers throughout feature development.
* Familiarity with Unity\-based game production is highly valuable.
* Comfort using AI\-assisted or rapid\-prototyping tools to explore and validate design solutions faster is a plus.


Portfolio
A strong portfolio is essential for this role.


We are particularly interested in examples that demonstrate:

* Shipped mobile and F2P game experiences
* User flows, wireframes, and interactive prototypes
* Evolution from early UX concepts to final shipped UI
* Gameplay, onboarding, progression, rewards, LiveOps, or monetization UX
* Examples where you simplified a complex feature or solved a meaningful usability problem
* Your individual contribution versus the work of the broader team


Case studies showing **how you arrived at a solution** are especially valuable. We want to understand the problem, the alternatives you explored, the decisions you made, and how the experience evolved through implementation.

 **Benefits**  

  

Why Join UserWise* Own the UX of a flagship mobile game based on a globally recognized entertainment IP.
* Have significant influence over the product while it is still actively being shaped.
* Work in a lean team where UI/UX is central to the game experience rather than a downstream production function.
* Establish the UX processes, standards, and design systems that guide the project.
* Experiment with rapid prototyping and AI\-assisted workflows to increase iteration speed and design quality.
* 100% remote, flexible work with a small, experienced team.


What We Offer* Market\-competitive compensation
* Paid Time Off
* Performance Bonus
* Annual Performance Reviews"
REVISAR,6,,Business Director,Dentsu,"Madrid, MD, ES",espana,False,2026-09-07,indeed,ux director,,,,https://es.indeed.com/viewjob?jk=eb21bb97a1747c5e,"**Job Description:**


¡Hola, somos Merkle! Una compañía especializada en Customer Experience Management, que forma parte del grupo global de comunicación dentsu.


Ayudamos a empresas IBEX35, grandes anunciantes y compañías Fortune 500 a desarrollar experiencias de cliente únicas y personalizadas a través de los datos, la tecnología y la creatividad.


Poseemos capacidades únicas en Customer Experience, Data Management e Intelligence Analytics. Al tiempo que incorporamos la visión estratégica a nuestro alto grado de especialización, creando una manera de trabajar única con nuestros clientes.


Con sede en Madrid, Barcelona y Gijón, la base del liderazgo de Merkle la forman las personas. Un EQUIPO de TALENTO DIGITAL formado por profesionales con gran pasión, ilusión y potencial en su trabajo.

**¿Qué buscamos?**


Buscamos un/a **Business Director** con \+8 años de experiencia en consultoría de negocio y capacidad demostrada para liderar relaciones con clientes estratégicos. Esta persona será el/la responsable de crecer cuentas estratégicas para Merkle en diversos sectores.


Su foco estará en la gestión de cliente asegurando la calidad de los servicios existentes y el desarrollo de la cuenta en servicios de valor añadido alrededor de la estrategia digital.

 **Tu misión**


Serás responsable de construir relaciones de confianza con nuestros clientes, identificar nuevas oportunidades de negocio y coordinar equipos multidisciplinares para ofrecer soluciones que aúnen lo mejor de nuestras capacidades en consultoría, data, tecnología y experiencia de usuario.

**Principales responsabilidades**

* Liderar cuentas estratégicas, con foco en crecimiento y rentabilidad.
* Detectar oportunidades de negocio y participar activamente en la venta consultiva de proyectos de CX, data, tecnología y diseño de experiencias.
* Ser el punto de referencia para el cliente, entendiendo sus necesidades y traduciéndolas en propuestas de valor.
* Coordinar equipos internos (consultores, UX, data, MarTech) para garantizar la entrega de propuestas diferenciales
* Construir relaciones sólidas con stakeholders de alto nivel (CMOs, CDOs, CIOs…).
* Liderar la conceptualización y negociación de propuestas comerciales y RFPs.
* Contribuir al posicionamiento de la compañía en el mercado, participando en foros, eventos y desarrollo de contenido estratégico.
 **¿Cómo es el/la candidato/a ideal?**

* \+8 años de experiencia en consultoría, agencia digital o entorno similar.
* Experiencia liderando cuentas complejas, multicliente o multinacionales.
* Background en venta de soluciones digitales (tecnología, data, UX, estrategia de negocio).
* Habilidad para entender retos de negocio y convertirlos en soluciones de valor.
* Excelente comunicación en español e inglés.
* Mentalidad estratégica, orientada a resultados y con sensibilidad comercial.
**Ofrecemos un paquete completo de beneficios diseñado para impulsar tu crecimiento profesional y bienestar:**

* **Contrato indefinido**, queremos que te sientas parte de nuestro equipo a largo plazo.
* **Excelente ambiente de trabajo**, con un equipo que fomenta la colaboración y el éxito compartido.
* **Servicio de acompañamiento al empleado**, para apoyarte en tu desarrollo personal y profesional.
* **Seguro médico privado**, para que tú y tu familia estén siempre protegidos.
* **Amplio número de días de vacaciones** para disfrutar del equilibrio entre tu vida personal y profesional.
* **Horario flexible**, adaptado a tus necesidades y con **horario de verano** durante tres meses.
* **Formato híbrido** de teletrabajo, para que combines lo mejor del trabajo en casa y en oficina.
* **Formación continua**, con acceso a plataformas de cursos técnicos y softskill.
* **¡Otros muchos beneficios que nos encantará contarte durante el proceso de selección!**

**Inclusión y Diversidad**


En Dentsu, valoramos la diversidad y fomentamos un entorno inclusivo donde cada talento puede prosperar. Nos enorgullece ser reconocidos por nuestra estrategia de sostenibilidad y nuestro compromiso con la innovación y el impacto positivo en la comunidad. Nuestra ambición es construir una sociedad justa y más igualitaria. Es por eso por lo que, alentamos las solicitudes de personas con discapacidad, de todas las edades, nacionalidades, orígenes y culturas. Dentsu está comprometida con la igualdad de oportunidades entre hombres y mujeres.


\#MerkleSpain

**Location:**


Madrid**Brand:**


Merkle**Time Type:**


Full time**Contract Type:**


Permanent"
REVISAR,6,,Squad Tech Lead - Design System & Mobile Platform,Schwarz Digits,"Barcelona, Catalonia, Spain",barcelona,False,2026-09-07,linkedin,ux director,,,,https://www.linkedin.com/jobs/view/4464359394,
REVISAR,6,,Enterprise Domain Architect - Data,ABB,"En remoto, ES",espana,True,2026-09-16,indeed,head of product design,,,,https://es.indeed.com/viewjob?jk=3d38505cf47b2ddb,"At **ABB**, we help industries run leaner and cleaner—and every person here makes that happen. You’ll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and help run what runs the world.

**This position reports to:**


Global Head IS Enterprise Architecture
\_\_


As Enterprise Domain Architect – Data \& Information, you will shape how data drives value across ABB. You will define and govern the enterprise\-wide data architecture, enabling trusted, interoperable, and reusable data across a decentralized organization.


Operating at a strategic, cross\-domain level, you will establish guardrails and standards that empower business units to innovate while ensuring alignment with enterprise architecture, digital platforms, analytics, and AI initiatives.

**Your Responsibilities**

* Define and evolve the enterprise data \& information architecture blueprint
* Establish data domains, core data models, and enterprise information flows
* Set and govern pragmatic data standards (modelling, metadata, lifecycle, interoperability)
* Ensure alignment with regulatory and compliance requirements (privacy, security, data sovereignty)
* Guide the design of modern data ecosystems (e.g., lakehouse, streaming, data products, data mesh)
* Enable analytics, AI, and data\-driven use cases through scalable architecture
* Define patterns for data sharing and integration across platforms and domains
* Collaborate with architects, platform teams, and business stakeholders to support adoption
* Support governance processes, including architecture reviews and risk management
* Coach and guide domain and solution architects on data architecture best practices

**Your Background \& Experiences**

* 10\+ years of experience in data, information, or enterprise architecture roles
* Experience building enterprise\-scale data architecture in complex, decentralized environments
* Deep experience in data modeling, governance, and contemporary data architectures such as lakehouse, data mesh, and APIs
* Experience with cloud\-based data platforms, analytics, and AI/ML ecosystems
* Skilled in stakeholder engagement and working collaboratively across organizational boundaries
* Ability to translate complex technical concepts into clear business value
* Strategic mindset combined with pragmatic, delivery\-oriented thinking


Join us to establish the foundation of data\-driven innovation and enable scalable, future\-ready data capabilities across ABB.


Building a cleaner, smarter future takes all kinds of minds: the curious, the courageous, and the creative. That's why we welcome people from all backgrounds and experiences.




Ready to make an impact?


Apply today or visit **https://www.abb.com** to learn more about the impact of our solutions across the globe."
